stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
-0.3179042637348175,-0.3765164315700531,0.025797052308917046,0.00016624853014945984,-0.0010594289051368833,-0.0036498489789664745
-0.31801262497901917,-0.37667298316955566,0.025725966319441795,-0.00037998572224751115,-0.002270629396662116,-0.003911615815013647
-0.3180156350135803,-0.3765498399734497,0.025781208649277687,-0.00017310379189439118,-0.0010819396702572703,-0.0034226130228489637
-0.3177822232246399,-0.376410573720932,0.02619062550365925,0.0002946640597656369,-0.0008640223531983793,-0.0007728952332399786
-0.31778040528297424,-0.37641921639442444,0.026182871311903,6.603726797038689e-05,-0.0008663267944939435,-0.0007777041173540056
-0.31751689314842224,-0.37633824348449707,0.026219403371214867,0.0015810857294127345,-0.0005811150185763836,-0.0007850763504393399
-0.31779584288597107,-0.37637683749198914,0.026152364909648895,2.7250240236753598e-05,-0.0007012760033831,-0.0011789825512096286
-0.3176252543926239,-0.3762151002883911,0.02642080932855606,0.00046793126966804266,-8.716044976608828e-05,0.0005853298935107887
-0.31762033700942993,-0.3762158155441284,0.026427777484059334,0.000515361491125077,-5.4679923778166994e-05,0.0008087992900982499
-0.31761524081230164,-0.3762160837650299,0.026436716318130493,0.000501164875458926,1.747515511851816e-06,0.0009793242206797004
-0.3176102638244629,-0.3762153089046478,0.02644728124141693,0.000497116765473038,0.00015519780572503805,0.0011340798810124397
-0.31770387291908264,-0.37627342343330383,0.026305757462978363,0.00017720364849083126,-2.5045777874765918e-05,0.0003110070538241416
-0.3177030384540558,-0.37627413868904114,0.026308532804250717,-1.0560253031144384e-05,-0.00011635012197075412,0.00024437179672531784
-6.145563702375512e-08,9.801682132604128e-09,-3.8444341043941677e-08,-6.145559746073559e-05,9.801154192246031e-06,-3.844445018330589e-05
0.04990815371274948,-0.18033349514007568,0.24172000586986542,-0.00042759013012982905,0.00010037472384283319,-3.0131648600217886e-05
-0.2941364645957947,-0.36273375153541565,0.027557196095585823,-0.0006888134521432221,0.00018887524493038654,-9.271308226743713e-05
-0.3028360903263092,-0.367914617061615,0.02768777683377266,-0.0012031800579279661,-0.0007210425101220608,0.0013634322676807642
-0.3028496205806732,-0.36792171001434326,0.027700915932655334,-0.0015048386994749308,-0.0006983695784583688,0.0012647355906665325
-0.3064740300178528,-0.37005919218063354,0.027814257889986038,-0.002052304334938526,-0.0018870753701776266,0.0027667670510709286
-0.3091190755367279,-0.37161505222320557,0.027465926483273506,-0.0006282214890234172,-0.002693471498787403,0.004215199965983629
-0.30912551283836365,-0.3716420829296112,0.02750764973461628,-0.0006614801823161542,-0.002709964057430625,0.004129867535084486
-0.30913278460502625,-0.3716694116592407,0.027549482882022858,-0.000791844679042697,-0.002756202593445778,0.004237271845340729
-0.31024888157844543,-0.3723111152648926,0.027685103937983513,-0.0013627656735479832,-0.0036399224773049355,0.006075829267501831
-0.3102632761001587,-0.37234780192375183,0.027745427563786507,-0.001518546137958765,-0.003696120111271739,0.005989374127238989
-0.3119768500328064,-0.3732987344264984,0.02722078189253807,-0.002364323940128088,-0.004484453704208136,0.005973794963210821
-0.31211620569229126,-0.37331947684288025,0.027280153706669807,-0.0048026712611317635,-0.0039446488954126835,0.006061980500817299
-0.3121655583381653,-0.3733580410480499,0.02734057605266571,-0.005069098901003599,-0.0037681974936276674,0.006022853776812553
-0.31218960881233215,-0.37352076172828674,0.02739471197128296,-0.0050142849795520306,-0.0055101532489061356,0.00574219087138772
-0.31249603629112244,-0.3734642565250397,0.027782557532191277,-0.005409276112914085,-0.002616492798551917,0.008444476872682571
-0.3129412531852722,-0.3736878037452698,0.02798720821738243,-0.006402586121112108,-0.0031110330019146204,0.010166467167437077
-0.3131161034107208,-0.3737114369869232,0.028083309531211853,-0.008355801925063133,-0.0028847679495811462,0.010100887157022953
-0.31320202350616455,-0.3737401068210602,0.02818380668759346,-0.008830851875245571,-0.002851327881217003,0.009998800233006477
-0.3141464591026306,-0.37428274750709534,0.027595585212111473,-0.010007024742662907,-0.003678062232211232,0.006618448533117771
